file_A onset_A offset_A file_B onset_B offset_B "d(A, B)"
geo020s08a0197v01 0.847269 1.04311 geo020s08a0084v01 0.632335 0.817321 0.111616765472
geo020s08a0201v01 0.782428 0.980646 geo020s08a0084v01 0.632335 0.817321 0.111191196452
geo020s08a0203v01 0.693165 0.881949 geo020s08a0084v01 0.632335 0.817321 0.104234378162
geo020s08a0215v01 0.740317 0.927306 geo020s08a0084v01 0.632335 0.817321 0.10827505702
geo020s08a0217v01 0.797378 0.986752 geo020s08a0084v01 0.632335 0.817321 0.0648346259814
geo020s08a0219v01 0.811493 1.035365 geo020s08a0084v01 0.632335 0.817321 0.0597473252479
geo020s08a0240v01 0.831724 1.02012 geo020s08a0084v01 0.632335 0.817321 0.0694729941184
geo020s08a0250v01 0.640772 0.856449 geo020s08a0084v01 0.632335 0.817321 0.0911762582477
geo020s08a0008v01 0.749358 0.961481 geo020s08a0086v01 0.555576 0.746346 0.0697510735519
geo020s08a0023v01 0.656796 0.913126 geo020s08a0086v01 0.555576 0.746346 0.100168340622
geo020s08a0057v01 0.774185 0.979869 geo020s08a0086v01 0.555576 0.746346 0.0719770040208
geo020s08a0059v01 0.74669 0.952843 geo020s08a0086v01 0.555576 0.746346 0.0963427219979
geo020s08a0064v01 0.646078 0.841372 geo020s08a0086v01 0.555576 0.746346 0.0977629939359
geo020s08a0068v01 0.814684 1.007574 geo020s08a0086v01 0.555576 0.746346 0.092558864536
geo020s08a0070v01 0.663168 0.865928 geo020s08a0086v01 0.555576 0.746346 0.0936821642287
geo020s08a0082v01 0.624177 0.806174 geo020s08a0086v01 0.555576 0.746346 0.100703828097
geo020s08a0084v01 0.632335 0.817321 geo020s08a0086v01 0.555576 0.746346 0.0602720250814
geo020s08a0087v01 0.885794 1.091383 geo020s08a0086v01 0.555576 0.746346 0.0929701813681
geo020s08a0098v01 0.697107 0.906689 geo020s08a0086v01 0.555576 0.746346 0.117548044992
geo020s08a0105v01 0.776023 1.005891 geo020s08a0086v01 0.555576 0.746346 0.0586920847409
geo020s08a0107v01 0.751399 0.94525 geo020s08a0086v01 0.555576 0.746346 0.0755172345602
geo020s08a0115v01 0.95126 1.162241 geo020s08a0086v01 0.555576 0.746346 0.0999187148087
geo020s08a0116v01 0.782357 0.957425 geo020s08a0086v01 0.555576 0.746346 0.102035949776
geo020s08a0119v01 0.898461 1.140734 geo020s08a0086v01 0.555576 0.746346 0.0996722489572
geo020s08a0120v01 0.588214 0.787455 geo020s08a0086v01 0.555576 0.746346 0.0575704922251
geo020s08a0128v01 0.67874 0.848858 geo020s08a0086v01 0.555576 0.746346 0.11601039128
geo020s08a0133v01 0.795091 1.001877 geo020s08a0086v01 0.555576 0.746346 0.0966551161507
geo020s08a0137v01 0.711285 0.901406 geo020s08a0086v01 0.555576 0.746346 0.101109661206
geo020s08a0141v01 0.755768 0.961358 geo020s08a0086v01 0.555576 0.746346 0.0730492474589
geo020s08a0158v01 0.90654 1.085538 geo020s08a0086v01 0.555576 0.746346 0.104119560445
geo020s08a0192v01 0.737476 0.920889 geo020s08a0086v01 0.555576 0.746346 0.0895766306036
geo020s08a0194v01 0.658023 0.818327 geo020s08a0086v01 0.555576 0.746346 0.104127258933
geo020s08a0197v01 0.847269 1.04311 geo020s08a0086v01 0.555576 0.746346 0.100865457978
geo020s08a0201v01 0.782428 0.980646 geo020s08a0086v01 0.555576 0.746346 0.102777847108
geo020s08a0203v01 0.693165 0.881949 geo020s08a0086v01 0.555576 0.746346 0.095599845611
geo020s08a0215v01 0.740317 0.927306 geo020s08a0086v01 0.555576 0.746346 0.107784042088
geo020s08a0217v01 0.797378 0.986752 geo020s08a0086v01 0.555576 0.746346 0.0643697317096
geo020s08a0219v01 0.811493 1.035365 geo020s08a0086v01 0.555576 0.746346 0.0678740359833
geo020s08a0240v01 0.831724 1.02012 geo020s08a0086v01 0.555576 0.746346 0.0667242483672
geo020s08a0250v01 0.640772 0.856449 geo020s08a0086v01 0.555576 0.746346 0.090622503427
geo020s08a0008v01 0.749358 0.961481 geo020s08a0087v01 0.885794 1.091383 0.085323844166
geo020s08a0023v01 0.656796 0.913126 geo020s08a0087v01 0.885794 1.091383 0.0968932013765
geo020s08a0057v01 0.774185 0.979869 geo020s08a0087v01 0.885794 1.091383 0.104815190833
geo020s08a0059v01 0.74669 0.952843 geo020s08a0087v01 0.885794 1.091383 0.0781905706252
geo020s08a0064v01 0.646078 0.841372 geo020s08a0087v01 0.885794 1.091383 0.0661152613839
geo020s08a0068v01 0.814684 1.007574 geo020s08a0087v01 0.885794 1.091383 0.068236044095
geo020s08a0070v01 0.663168 0.865928 geo020s08a0087v01 0.885794 1.091383 0.070471252687
geo020s08a0082v01 0.624177 0.806174 geo020s08a0087v01 0.885794 1.091383 0.0902831007295
geo020s08a0084v01 0.632335 0.817321 geo020s08a0087v01 0.885794 1.091383 0.100922112263
geo020s08a0086v01 0.555576 0.746346 geo020s08a0087v01 0.885794 1.091383 0.0929701813681
geo020s08a0098v01 0.697107 0.906689 geo020s08a0087v01 0.885794 1.091383 0.082181583984
geo020s08a0105v01 0.776023 1.005891 geo020s08a0087v01 0.885794 1.091383 0.101423454101
geo020s08a0107v01 0.751399 0.94525 geo020s08a0087v01 0.885794 1.091383 0.0880188233741
geo020s08a0115v01 0.95126 1.162241 geo020s08a0087v01 0.885794 1.091383 0.096634963066
geo020s08a0116v01 0.782357 0.957425 geo020s08a0087v01 0.885794 1.091383 0.099739254054
geo020s08a0119v01 0.898461 1.140734 geo020s08a0087v01 0.885794 1.091383 0.0728055431556
geo020s08a0120v01 0.588214 0.787455 geo020s08a0087v01 0.885794 1.091383 0.0991176443256
geo020s08a0128v01 0.67874 0.848858 geo020s08a0087v01 0.885794 1.091383 0.118080089514
geo020s08a0133v01 0.795091 1.001877 geo020s08a0087v01 0.885794 1.091383 0.102812798013
geo020s08a0137v01 0.711285 0.901406 geo020s08a0087v01 0.885794 1.091383 0.0983058025361
geo020s08a0141v01 0.755768 0.961358 geo020s08a0087v01 0.885794 1.091383 0.109010394834
geo020s08a0158v01 0.90654 1.085538 geo020s08a0087v01 0.885794 1.091383 0.0873395906787
geo020s08a0192v01 0.737476 0.920889 geo020s08a0087v01 0.885794 1.091383 0.0918136085293
geo020s08a0194v01 0.658023 0.818327 geo020s08a0087v01 0.885794 1.091383 0.0864571545099
geo020s08a0197v01 0.847269 1.04311 geo020s08a0087v01 0.885794 1.091383 0.0807727250251
geo020s08a0201v01 0.782428 0.980646 geo020s08a0087v01 0.885794 1.091383 0.0759293671342
geo020s08a0203v01 0.693165 0.881949 geo020s08a0087v01 0.885794 1.091383 0.0746790033944
geo020s08a0215v01 0.740317 0.927306 geo020s08a0087v01 0.885794 1.091383 0.0854092174393
geo020s08a0217v01 0.797378 0.986752 geo020s08a0087v01 0.885794 1.091383 0.111044201381
geo020s08a0219v01 0.811493 1.035365 geo020s08a0087v01 0.885794 1.091383 0.120180886022
geo020s08a0240v01 0.831724 1.02012 geo020s08a0087v01 0.885794 1.091383 0.10330017312
geo020s08a0250v01 0.640772 0.856449 geo020s08a0087v01 0.885794 1.091383 0.0867465152775
geo020s08a0008v01 0.749358 0.961481 geo020s08a0098v01 0.697107 0.906689 0.113860459912
geo020s08a0023v01 0.656796 0.913126 geo020s08a0098v01 0.697107 0.906689 0.0876474694916
geo020s08a0057v01 0.774185 0.979869 geo020s08a0098v01 0.697107 0.906689 0.106156633673
geo020s08a0059v01 0.74669 0.952843 geo020s08a0098v01 0.697107 0.906689 0.0896466698973
geo020s08a0064v01 0.646078 0.841372 geo020s08a0098v01 0.697107 0.906689 0.0898547150965
geo020s08a0068v01 0.814684 1.007574 geo020s08a0098v01 0.697107 0.906689 0.0844545773759
geo020s08a0070v01 0.663168 0.865928 geo020s08a0098v01 0.697107 0.906689 0.0946437796597
geo020s08a0082v01 0.624177 0.806174 geo020s08a0098v01 0.697107 0.906689 0.101984929294
geo020s08a0084v01 0.632335 0.817321 geo020s08a0098v01 0.697107 0.906689 0.122865488409
geo020s08a0086v01 0.555576 0.746346 geo020s08a0098v01 0.697107 0.906689 0.117548044992
geo020s08a0087v01 0.885794 1.091383 geo020s08a0098v01 0.697107 0.906689 0.082181583984
geo020s08a0105v01 0.776023 1.005891 geo020s08a0098v01 0.697107 0.906689 0.124483225797
geo020s08a0107v01 0.751399 0.94525 geo020s08a0098v01 0.697107 0.906689 0.10124190318
geo020s08a0115v01 0.95126 1.162241 geo020s08a0098v01 0.697107 0.906689 0.113188539433
geo020s08a0116v01 0.782357 0.957425 geo020s08a0098v01 0.697107 0.906689 0.107356976938
geo020s08a0119v01 0.898461 1.140734 geo020s08a0098v01 0.697107 0.906689 0.084940191723
geo020s08a0120v01 0.588214 0.787455 geo020s08a0098v01 0.697107 0.906689 0.11462088294
geo020s08a0128v01 0.67874 0.848858 geo020s08a0098v01 0.697107 0.906689 0.10146544627
geo020s08a0133v01 0.795091 1.001877 geo020s08a0098v01 0.697107 0.906689 0.0967673273216
geo020s08a0137v01 0.711285 0.901406 geo020s08a0098v01 0.697107 0.906689 0.0946168341399
geo020s08a0141v01 0.755768 0.961358 geo020s08a0098v01 0.697107 0.906689 0.117510481216
geo020s08a0158v01 0.90654 1.085538 geo020s08a0098v01 0.697107 0.906689 0.0787788885973
geo020s08a0192v01 0.737476 0.920889 geo020s08a0098v01 0.697107 0.906689 0.100752098785
geo020s08a0194v01 0.658023 0.818327 geo020s08a0098v01 0.697107 0.906689 0.102874162955
geo020s08a0197v01 0.847269 1.04311 geo020s08a0098v01 0.697107 0.906689 0.083456181909
geo020s08a0201v01 0.782428 0.980646 geo020s08a0098v01 0.697107 0.906689 0.0844289633155
geo020s08a0203v01 0.693165 0.881949 geo020s08a0098v01 0.697107 0.906689 0.091095466013
geo020s08a0215v01 0.740317 0.927306 geo020s08a0098v01 0.697107 0.906689 0.0844588685555
geo020s08a0217v01 0.797378 0.986752 geo020s08a0098v01 0.697107 0.906689 0.108511118347
geo020s08a0219v01 0.811493 1.035365 geo020s08a0098v01 0.697107 0.906689 0.117578815916
geo020s08a0240v01 0.831724 1.02012 geo020s08a0098v01 0.697107 0.906689 0.108492993817
geo020s08a0250v01 0.640772 0.856449 geo020s08a0098v01 0.697107 0.906689 0.100223739304
geo020s08a0008v01 0.749358 0.961481 geo020s08a0105v01 0.776023 1.005891 0.0674637135303
geo020s08a0023v01 0.656796 0.913126 geo020s08a0105v01 0.776023 1.005891 0.112036050267
geo020s08a0057v01 0.774185 0.979869 geo020s08a0105v01 0.776023 1.005891 0.0831056545533
geo020s08a0059v01 0.74669 0.952843 geo020s08a0105v01 0.776023 1.005891 0.107072070524
geo020s08a0064v01 0.646078 0.841372 geo020s08a0105v01 0.776023 1.005891 0.110684631797
geo020s08a0068v01 0.814684 1.007574 geo020s08a0105v01 0.776023 1.005891 0.106086670106
geo020s08a0070v01 0.663168 0.865928 geo020s08a0105v01 0.776023 1.005891 0.109398465457
geo020s08a0082v01 0.624177 0.806174 geo020s08a0105v01 0.776023 1.005891 0.108502125459
geo020s08a0084v01 0.632335 0.817321 geo020s08a0105v01 0.776023 1.005891 0.0603394489263
geo020s08a0086v01 0.555576 0.746346 geo020s08a0105v01 0.776023 1.005891 0.0586920847409
geo020s08a0087v01 0.885794 1.091383 geo020s08a0105v01 0.776023 1.005891 0.101423454101
geo020s08a0098v01 0.697107 0.906689 geo020s08a0105v01 0.776023 1.005891 0.124483225797
geo020s08a0107v01 0.751399 0.94525 geo020s08a0105v01 0.776023 1.005891 0.0741934337876
geo020s08a0115v01 0.95126 1.162241 geo020s08a0105v01 0.776023 1.005891 0.0945422676047
geo020s08a0116v01 0.782357 0.957425 geo020s08a0105v01 0.776023 1.005891 0.104597796694
geo020s08a0119v01 0.898461 1.140734 geo020s08a0105v01 0.776023 1.005891 0.109485988073
geo020s08a0120v01 0.588214 0.787455 geo020s08a0105v01 0.776023 1.005891 0.0618467447998
geo020s08a0128v01 0.67874 0.848858 geo020s08a0105v01 0.776023 1.005891 0.124005443491
geo020s08a0133v01 0.795091 1.001877 geo020s08a0105v01 0.776023 1.005891 0.100405686438
geo020s08a0137v01 0.711285 0.901406 geo020s08a0105v01 0.776023 1.005891 0.116134720138
geo020s08a0141v01 0.755768 0.961358 geo020s08a0105v01 0.776023 1.005891 0.054821460628
geo020s08a0158v01 0.90654 1.085538 geo020s08a0105v01 0.776023 1.005891 0.10366670972
geo020s08a0192v01 0.737476 0.920889 geo020s08a0105v01 0.776023 1.005891 0.101586690988
geo020s08a0194v01 0.658023 0.818327 geo020s08a0105v01 0.776023 1.005891 0.120561515084
geo020s08a0197v01 0.847269 1.04311 geo020s08a0105v01 0.776023 1.005891 0.118395428529
geo020s08a0201v01 0.782428 0.980646 geo020s08a0105v01 0.776023 1.005891 0.112797391242
geo020s08a0203v01 0.693165 0.881949 geo020s08a0105v01 0.776023 1.005891 0.0975158536951
geo020s08a0215v01 0.740317 0.927306 geo020s08a0105v01 0.776023 1.005891 0.106741887239
geo020s08a0217v01 0.797378 0.986752 geo020s08a0105v01 0.776023 1.005891 0.064492875841
geo020s08a0219v01 0.811493 1.035365 geo020s08a0105v01 0.776023 1.005891 0.0606811164293
geo020s08a0240v01 0.831724 1.02012 geo020s08a0105v01 0.776023 1.005891 0.0600680197776
geo020s08a0250v01 0.640772 0.856449 geo020s08a0105v01 0.776023 1.005891 0.0949786902029
geo020s08a0008v01 0.749358 0.961481 geo020s08a0107v01 0.751399 0.94525 0.0813548266108
geo020s08a0023v01 0.656796 0.913126 geo020s08a0107v01 0.751399 0.94525 0.099466512132
geo020s08a0057v01 0.774185 0.979869 geo020s08a0107v01 0.751399 0.94525 0.0792615988949
geo020s08a0059v01 0.74669 0.952843 geo020s08a0107v01 0.751399 0.94525 0.0988899234833
geo020s08a0064v01 0.646078 0.841372 geo020s08a0107v01 0.751399 0.94525 0.0798105778681
geo020s08a0068v01 0.814684 1.007574 geo020s08a0107v01 0.751399 0.94525 0.0856602739813
geo020s08a0070v01 0.663168 0.865928 geo020s08a0107v01 0.751399 0.94525 0.0843518997109
geo020s08a0082v01 0.624177 0.806174 geo020s08a0107v01 0.751399 0.94525 0.0938537207856
geo020s08a0084v01 0.632335 0.817321 geo020s08a0107v01 0.751399 0.94525 0.0772545493664
geo020s08a0086v01 0.555576 0.746346 geo020s08a0107v01 0.751399 0.94525 0.0755172345602
geo020s08a0087v01 0.885794 1.091383 geo020s08a0107v01 0.751399 0.94525 0.0880188233741
geo020s08a0098v01 0.697107 0.906689 geo020s08a0107v01 0.751399 0.94525 0.10124190318
geo020s08a0105v01 0.776023 1.005891 geo020s08a0107v01 0.751399 0.94525 0.0741934337876
geo020s08a0115v01 0.95126 1.162241 geo020s08a0107v01 0.751399 0.94525 0.114140342626
geo020s08a0116v01 0.782357 0.957425 geo020s08a0107v01 0.751399 0.94525 0.0952233475546
geo020s08a0119v01 0.898461 1.140734 geo020s08a0107v01 0.751399 0.94525 0.0866830021333
geo020s08a0120v01 0.588214 0.787455 geo020s08a0107v01 0.751399 0.94525 0.0914936920387
geo020s08a0128v01 0.67874 0.848858 geo020s08a0107v01 0.751399 0.94525 0.0941755419876
geo020s08a0133v01 0.795091 1.001877 geo020s08a0107v01 0.751399 0.94525 0.0779041925021
geo020s08a0137v01 0.711285 0.901406 geo020s08a0107v01 0.751399 0.94525 0.0826070246767
geo020s08a0141v01 0.755768 0.961358 geo020s08a0107v01 0.751399 0.94525 0.101271998269
geo020s08a0158v01 0.90654 1.085538 geo020s08a0107v01 0.751399 0.94525 0.0787097366082
geo020s08a0192v01 0.737476 0.920889 geo020s08a0107v01 0.751399 0.94525 0.0647439240776
geo020s08a0194v01 0.658023 0.818327 geo020s08a0107v01 0.751399 0.94525 0.0870464201392
geo020s08a0197v01 0.847269 1.04311 geo020s08a0107v01 0.751399 0.94525 0.0903251073082
geo020s08a0201v01 0.782428 0.980646 geo020s08a0107v01 0.751399 0.94525 0.0795693472506
geo020s08a0203v01 0.693165 0.881949 geo020s08a0107v01 0.751399 0.94525 0.0819802856651
geo020s08a0215v01 0.740317 0.927306 geo020s08a0107v01 0.751399 0.94525 0.0954034177483
geo020s08a0217v01 0.797378 0.986752 geo020s08a0107v01 0.751399 0.94525 0.0754613170175
geo020s08a0219v01 0.811493 1.035365 geo020s08a0107v01 0.751399 0.94525 0.0807448324131
geo020s08a0240v01 0.831724 1.02012 geo020s08a0107v01 0.751399 0.94525 0.0794632769457
geo020s08a0250v01 0.640772 0.856449 geo020s08a0107v01 0.751399 0.94525 0.115781731134
geo020s08a0008v01 0.749358 0.961481 geo020s08a0115v01 0.95126 1.162241 0.0818437156002
geo020s08a0023v01 0.656796 0.913126 geo020s08a0115v01 0.95126 1.162241 0.125504352738
geo020s08a0057v01 0.774185 0.979869 geo020s08a0115v01 0.95126 1.162241 0.105804549573
geo020s08a0059v01 0.74669 0.952843 geo020s08a0115v01 0.95126 1.162241 0.100486324033
geo020s08a0064v01 0.646078 0.841372 geo020s08a0115v01 0.95126 1.162241 0.101440186983
geo020s08a0068v01 0.814684 1.007574 geo020s08a0115v01 0.95126 1.162241 0.102104263659
geo020s08a0070v01 0.663168 0.865928 geo020s08a0115v01 0.95126 1.162241 0.100552971769
geo020s08a0082v01 0.624177 0.806174 geo020s08a0115v01 0.95126 1.162241 0.105842684887
geo020s08a0084v01 0.632335 0.817321 geo020s08a0115v01 0.95126 1.162241 0.0885495513265
geo020s08a0086v01 0.555576 0.746346 geo020s08a0115v01 0.95126 1.162241 0.0999187148087
geo020s08a0087v01 0.885794 1.091383 geo020s08a0115v01 0.95126 1.162241 0.096634963066
geo020s08a0098v01 0.697107 0.906689 geo020s08a0115v01 0.95126 1.162241 0.113188539433
geo020s08a0105v01 0.776023 1.005891 geo020s08a0115v01 0.95126 1.162241 0.0945422676047
geo020s08a0107v01 0.751399 0.94525 geo020s08a0115v01 0.95126 1.162241 0.114140342626
geo020s08a0116v01 0.782357 0.957425 geo020s08a0115v01 0.95126 1.162241 0.0968645716216
geo020s08a0119v01 0.898461 1.140734 geo020s08a0115v01 0.95126 1.162241 0.0995209066921
geo020s08a0120v01 0.588214 0.787455 geo020s08a0115v01 0.95126 1.162241 0.0907493693647
geo020s08a0128v01 0.67874 0.848858 geo020s08a0115v01 0.95126 1.162241 0.122600214053
geo020s08a0133v01 0.795091 1.001877 geo020s08a0115v01 0.95126 1.162241 0.144377143305
geo020s08a0137v01 0.711285 0.901406 geo020s08a0115v01 0.95126 1.162241 0.1097097227
geo020s08a0141v01 0.755768 0.961358 geo020s08a0115v01 0.95126 1.162241 0.0920340071662
geo020s08a0158v01 0.90654 1.085538 geo020s08a0115v01 0.95126 1.162241 0.110747104434
geo020s08a0192v01 0.737476 0.920889 geo020s08a0115v01 0.95126 1.162241 0.128440298951
geo020s08a0194v01 0.658023 0.818327 geo020s08a0115v01 0.95126 1.162241 0.115915686575
geo020s08a0197v01 0.847269 1.04311 geo020s08a0115v01 0.95126 1.162241 0.109948310489
geo020s08a0201v01 0.782428 0.980646 geo020s08a0115v01 0.95126 1.162241 0.113557184797
geo020s08a0203v01 0.693165 0.881949 geo020s08a0115v01 0.95126 1.162241 0.0977232472509
geo020s08a0215v01 0.740317 0.927306 geo020s08a0115v01 0.95126 1.162241 0.107337068053
geo020s08a0217v01 0.797378 0.986752 geo020s08a0115v01 0.95126 1.162241 0.0986996232336
geo020s08a0219v01 0.811493 1.035365 geo020s08a0115v01 0.95126 1.162241 0.0965103022642
geo020s08a0240v01 0.831724 1.02012 geo020s08a0115v01 0.95126 1.162241 0.100865010453
geo020s08a0250v01 0.640772 0.856449 geo020s08a0115v01 0.95126 1.162241 0.0650316657662
geo020s08a0008v01 0.749358 0.961481 geo020s08a0116v01 0.782357 0.957425 0.0960197026836
geo020s08a0023v01 0.656796 0.913126 geo020s08a0116v01 0.782357 0.957425 0.125691927828
geo020s08a0057v01 0.774185 0.979869 geo020s08a0116v01 0.782357 0.957425 0.11168038721
geo020s08a0059v01 0.74669 0.952843 geo020s08a0116v01 0.782357 0.957425 0.0835570610402
geo020s08a0064v01 0.646078 0.841372 geo020s08a0116v01 0.782357 0.957425 0.0807662640277
geo020s08a0068v01 0.814684 1.007574 geo020s08a0116v01 0.782357 0.957425 0.0788057387741
geo020s08a0070v01 0.663168 0.865928 geo020s08a0116v01 0.782357 0.957425 0.0778996852166
geo020s08a0082v01 0.624177 0.806174 geo020s08a0116v01 0.782357 0.957425 0.0553551743324
geo020s08a0084v01 0.632335 0.817321 geo020s08a0116v01 0.782357 0.957425 0.123696418712
geo020s08a0086v01 0.555576 0.746346 geo020s08a0116v01 0.782357 0.957425 0.102035949776
geo020s08a0087v01 0.885794 1.091383 geo020s08a0116v01 0.782357 0.957425 0.099739254054
geo020s08a0098v01 0.697107 0.906689 geo020s08a0116v01 0.782357 0.957425 0.107356976938
geo020s08a0105v01 0.776023 1.005891 geo020s08a0116v01 0.782357 0.957425 0.104597796694
geo020s08a0107v01 0.751399 0.94525 geo020s08a0116v01 0.782357 0.957425 0.0952233475546
geo020s08a0115v01 0.95126 1.162241 geo020s08a0116v01 0.782357 0.957425 0.0968645716216
geo020s08a0119v01 0.898461 1.140734 geo020s08a0116v01 0.782357 0.957425 0.102784863655
geo020s08a0120v01 0.588214 0.787455 geo020s08a0116v01 0.782357 0.957425 0.0993627150923
geo020s08a0128v01 0.67874 0.848858 geo020s08a0116v01 0.782357 0.957425 0.0777881550629
geo020s08a0133v01 0.795091 1.001877 geo020s08a0116v01 0.782357 0.957425 0.128881576293
geo020s08a0137v01 0.711285 0.901406 geo020s08a0116v01 0.782357 0.957425 0.0694011854835
geo020s08a0141v01 0.755768 0.961358 geo020s08a0116v01 0.782357 0.957425 0.111717665031
geo020s08a0158v01 0.90654 1.085538 geo020s08a0116v01 0.782357 0.957425 0.110548986335
geo020s08a0192v01 0.737476 0.920889 geo020s08a0116v01 0.782357 0.957425 0.112335538073
geo020s08a0194v01 0.658023 0.818327 geo020s08a0116v01 0.782357 0.957425 0.0828103598758
geo020s08a0197v01 0.847269 1.04311 geo020s08a0116v01 0.782357 0.957425 0.0827714502138
geo020s08a0201v01 0.782428 0.980646 geo020s08a0116v01 0.782357 0.957425 0.0802146830073
geo020s08a0203v01 0.693165 0.881949 geo020s08a0116v01 0.782357 0.957425 0.0939310639113
geo020s08a0215v01 0.740317 0.927306 geo020s08a0116v01 0.782357 0.957425 0.0917600239645
geo020s08a0217v01 0.797378 0.986752 geo020s08a0116v01 0.782357 0.957425 0.126071682856
geo020s08a0219v01 0.811493 1.035365 geo020s08a0116v01 0.782357 0.957425 0.130247149609
geo020s08a0240v01 0.831724 1.02012 geo020s08a0116v01 0.782357 0.957425 0.13335057228
geo020s08a0250v01 0.640772 0.856449 geo020s08a0116v01 0.782357 0.957425 0.0872679510511
geo020s08a0008v01 0.749358 0.961481 geo020s08a0119v01 0.898461 1.140734 0.0900907904053
geo020s08a0023v01 0.656796 0.913126 geo020s08a0119v01 0.898461 1.140734 0.0883291311885
geo020s08a0057v01 0.774185 0.979869 geo020s08a0119v01 0.898461 1.140734 0.0847823734647
geo020s08a0059v01 0.74669 0.952843 geo020s08a0119v01 0.898461 1.140734 0.0750780561335
geo020s08a0064v01 0.646078 0.841372 geo020s08a0119v01 0.898461 1.140734 0.0706505566608
