file_A;onset_A;offset_A;#item_A;phone_A;new_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question_B;new;dist
geo020s08a0240v01;0.886368;1.015368;#273;pa;new;geo020s08a0068v01;0.873685;1.002685;#66;p>a;s08;question;new;0.121868520529
geo020s08a0250v01;0.700244;0.829244;#288;pa;new;geo020s08a0068v01;0.873685;1.002685;#66;p>a;s08;question;new;0.107283310214
geo020s08a0008v01;0.809288;0.938288;#6;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.112762764783
geo020s08a0023v01;0.756105;0.885105;#23;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.102493912459
geo020s08a0057v01;0.810292;0.939292;#52;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0901818518201
geo020s08a0059v01;0.809141;0.938141;#53;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0734772675411
geo020s08a0064v01;0.70452;0.83352;#61;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0738504681251
geo020s08a0068v01;0.873685;1.002685;#66;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0724207430057
geo020s08a0082v01;0.672542;0.801542;#84;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0798415544566
geo020s08a0084v01;0.680439;0.809439;#87;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.123584264606
geo020s08a0086v01;0.604739;0.733739;#91;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.103942901832
geo020s08a0087v01;0.947635;1.076635;#93;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0725241239278
geo020s08a0098v01;0.750093;0.879093;#104;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0830103764941
geo020s08a0105v01;0.834203;0.963203;#111;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.134955600729
geo020s08a0107v01;0.793341;0.922341;#115;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0828540514362
geo020s08a0115v01;0.998281;1.127281;#123;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.11574970359
geo020s08a0116v01;0.822226;0.951226;#125;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0919106870472
geo020s08a0119v01;0.945455;1.074455;#129;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0831716730444
geo020s08a0120v01;0.634487;0.763487;#131;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.112201290375
geo020s08a0128v01;0.710235;0.839235;#139;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0817683039252
geo020s08a0133v01;0.854538;0.983538;#145;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.103725221671
geo020s08a0137v01;0.76199;0.89099;#150;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0827915154443
geo020s08a0141v01;0.803768;0.932768;#155;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.116110327037
geo020s08a0158v01;0.947753;1.076753;#179;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0867366995316
geo020s08a0192v01;0.785025;0.914025;#213;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0775675216329
geo020s08a0194v01;0.702436;0.831436;#217;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.104293394158
geo020s08a0197v01;0.903041;1.032041;#220;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0731302886578
geo020s08a0201v01;0.835774;0.964774;#227;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0631627398699
geo020s08a0203v01;0.737069;0.866069;#230;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0705768724903
geo020s08a0215v01;0.784613;0.913613;#240;p>a;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.0622686681246
geo020s08a0217v01;0.847427;0.976427;#244;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.109243466707
geo020s08a0219v01;0.881031;1.010031;#245;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.138876447354
geo020s08a0240v01;0.886368;1.015368;#273;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.104350240424
geo020s08a0250v01;0.700244;0.829244;#288;pa;new;geo020s08a0070v01;0.723302;0.852302;#69;p>a;s08;question;new;0.095604408136
geo020s08a0008v01;0.809288;0.938288;#6;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.126502289163
geo020s08a0023v01;0.756105;0.885105;#23;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.123333251422
geo020s08a0057v01;0.810292;0.939292;#52;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.13258478067
geo020s08a0059v01;0.809141;0.938141;#53;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0839352057332
geo020s08a0064v01;0.70452;0.83352;#61;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0693297884811
geo020s08a0068v01;0.873685;1.002685;#66;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0846146741785
geo020s08a0070v01;0.723302;0.852302;#69;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0798415544566
geo020s08a0084v01;0.680439;0.809439;#87;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.129682158712
geo020s08a0086v01;0.604739;0.733739;#91;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.120015378262
geo020s08a0087v01;0.947635;1.076635;#93;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.111090258354
geo020s08a0098v01;0.750093;0.879093;#104;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0973714194371
geo020s08a0105v01;0.834203;0.963203;#111;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.145363770758
geo020s08a0107v01;0.793341;0.922341;#115;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.102341489123
geo020s08a0115v01;0.998281;1.127281;#123;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.124076427353
geo020s08a0116v01;0.822226;0.951226;#125;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0614613073079
geo020s08a0119v01;0.945455;1.074455;#129;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.111815413767
geo020s08a0120v01;0.634487;0.763487;#131;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.124431120687
geo020s08a0128v01;0.710235;0.839235;#139;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0678163516212
geo020s08a0133v01;0.854538;0.983538;#145;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.125944329396
geo020s08a0137v01;0.76199;0.89099;#150;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0785778937884
geo020s08a0141v01;0.803768;0.932768;#155;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.133783572442
geo020s08a0158v01;0.947753;1.076753;#179;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.100347013604
geo020s08a0192v01;0.785025;0.914025;#213;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0925398927749
geo020s08a0194v01;0.702436;0.831436;#217;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0888929046387
geo020s08a0197v01;0.903041;1.032041;#220;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0887448878647
geo020s08a0201v01;0.835774;0.964774;#227;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0764497881521
geo020s08a0203v01;0.737069;0.866069;#230;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.101376552112
geo020s08a0215v01;0.784613;0.913613;#240;p>a;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.0799055514334
geo020s08a0217v01;0.847427;0.976427;#244;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.118930695232
geo020s08a0219v01;0.881031;1.010031;#245;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.144999800953
geo020s08a0240v01;0.886368;1.015368;#273;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.129015139281
geo020s08a0250v01;0.700244;0.829244;#288;pa;new;geo020s08a0082v01;0.672542;0.801542;#84;p>a;s08;question;new;0.10967553806
geo020s08a0008v01;0.809288;0.938288;#6;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0693890766406
geo020s08a0023v01;0.756105;0.885105;#23;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.132132468449
geo020s08a0057v01;0.810292;0.939292;#52;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.113760753923
geo020s08a0059v01;0.809141;0.938141;#53;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.112394667011
geo020s08a0064v01;0.70452;0.83352;#61;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.120967719481
geo020s08a0068v01;0.873685;1.002685;#66;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.130427604283
geo020s08a0070v01;0.723302;0.852302;#69;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.123584264606
geo020s08a0082v01;0.672542;0.801542;#84;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.129682158712
geo020s08a0086v01;0.604739;0.733739;#91;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0662899075624
geo020s08a0087v01;0.947635;1.076635;#93;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.118255480914
geo020s08a0098v01;0.750093;0.879093;#104;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.130761346505
geo020s08a0105v01;0.834203;0.963203;#111;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0671855589098
geo020s08a0107v01;0.793341;0.922341;#115;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0845266114708
geo020s08a0115v01;0.998281;1.127281;#123;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0786926066068
geo020s08a0116v01;0.822226;0.951226;#125;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.149013705267
geo020s08a0119v01;0.945455;1.074455;#129;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.118954849056
geo020s08a0120v01;0.634487;0.763487;#131;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0616602778397
geo020s08a0128v01;0.710235;0.839235;#139;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.137511351341
geo020s08a0133v01;0.854538;0.983538;#145;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.128668339228
geo020s08a0137v01;0.76199;0.89099;#150;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.128842125825
geo020s08a0141v01;0.803768;0.932768;#155;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0768286590184
geo020s08a0158v01;0.947753;1.076753;#179;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.126556134626
geo020s08a0192v01;0.785025;0.914025;#213;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.107295014724
geo020s08a0194v01;0.702436;0.831436;#217;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.138277597004
geo020s08a0197v01;0.903041;1.032041;#220;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.123605544785
geo020s08a0201v01;0.835774;0.964774;#227;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.129696960835
geo020s08a0203v01;0.737069;0.866069;#230;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.122600607619
geo020s08a0215v01;0.784613;0.913613;#240;p>a;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.113002566684
geo020s08a0217v01;0.847427;0.976427;#244;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0641233714072
geo020s08a0219v01;0.881031;1.010031;#245;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0678312103855
geo020s08a0240v01;0.886368;1.015368;#273;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0698566980818
geo020s08a0250v01;0.700244;0.829244;#288;pa;new;geo020s08a0084v01;0.680439;0.809439;#87;pa;s08;question;new;0.0933570506895
geo020s08a0008v01;0.809288;0.938288;#6;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0707156499691
geo020s08a0023v01;0.756105;0.885105;#23;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.122616536703
geo020s08a0057v01;0.810292;0.939292;#52;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0930496977589
geo020s08a0059v01;0.809141;0.938141;#53;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.116187088999
geo020s08a0064v01;0.70452;0.83352;#61;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.116669090024
geo020s08a0068v01;0.873685;1.002685;#66;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.114721723368
geo020s08a0070v01;0.723302;0.852302;#69;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.103942901832
geo020s08a0082v01;0.672542;0.801542;#84;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.120015378262
geo020s08a0084v01;0.680439;0.809439;#87;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0662899075624
geo020s08a0087v01;0.947635;1.076635;#93;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.108066537533
geo020s08a0098v01;0.750093;0.879093;#104;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.120805705828
geo020s08a0105v01;0.834203;0.963203;#111;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0684772648456
geo020s08a0107v01;0.793341;0.922341;#115;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0878385017285
geo020s08a0115v01;0.998281;1.127281;#123;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0868298010807
geo020s08a0116v01;0.822226;0.951226;#125;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.128759261874
geo020s08a0119v01;0.945455;1.074455;#129;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.106719891658
geo020s08a0120v01;0.634487;0.763487;#131;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0565580704744
geo020s08a0128v01;0.710235;0.839235;#139;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.124589695087
geo020s08a0133v01;0.854538;0.983538;#145;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.108056368397
geo020s08a0137v01;0.76199;0.89099;#150;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.110632051363
geo020s08a0141v01;0.803768;0.932768;#155;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0736825966513
geo020s08a0158v01;0.947753;1.076753;#179;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.119468199875
geo020s08a0192v01;0.785025;0.914025;#213;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0962896358879
geo020s08a0194v01;0.702436;0.831436;#217;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.134435252778
geo020s08a0197v01;0.903041;1.032041;#220;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.118676188807
geo020s08a0201v01;0.835774;0.964774;#227;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.120091541335
geo020s08a0203v01;0.737069;0.866069;#230;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.112434111345
geo020s08a0215v01;0.784613;0.913613;#240;p>a;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.107013338851
geo020s08a0217v01;0.847427;0.976427;#244;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0553640386055
geo020s08a0219v01;0.881031;1.010031;#245;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0748450130846
geo020s08a0240v01;0.886368;1.015368;#273;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0613538731553
geo020s08a0250v01;0.700244;0.829244;#288;pa;new;geo020s08a0086v01;0.604739;0.733739;#91;pa;s08;question;new;0.0812048135248
geo020s08a0008v01;0.809288;0.938288;#6;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.106522667131
geo020s08a0023v01;0.756105;0.885105;#23;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0836622710175
geo020s08a0057v01;0.810292;0.939292;#52;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0891732855079
geo020s08a0059v01;0.809141;0.938141;#53;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0811798127491
geo020s08a0064v01;0.70452;0.83352;#61;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0779744932348
geo020s08a0068v01;0.873685;1.002685;#66;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0875832886313
geo020s08a0070v01;0.723302;0.852302;#69;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0725241239278
geo020s08a0082v01;0.672542;0.801542;#84;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.111090258354
geo020s08a0084v01;0.680439;0.809439;#87;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.118255480914
geo020s08a0086v01;0.604739;0.733739;#91;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.108066537533
geo020s08a0098v01;0.750093;0.879093;#104;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0720313596456
geo020s08a0105v01;0.834203;0.963203;#111;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.126226798587
geo020s08a0107v01;0.793341;0.922341;#115;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0847210006247
geo020s08a0115v01;0.998281;1.127281;#123;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.110959521975
geo020s08a0116v01;0.822226;0.951226;#125;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.129835004902
geo020s08a0119v01;0.945455;1.074455;#129;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0751655331466
geo020s08a0120v01;0.634487;0.763487;#131;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.114222649602
geo020s08a0128v01;0.710235;0.839235;#139;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.113347547447
geo020s08a0133v01;0.854538;0.983538;#145;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0806128683192
geo020s08a0137v01;0.76199;0.89099;#150;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.110674374866
geo020s08a0141v01;0.803768;0.932768;#155;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.111206644567
geo020s08a0158v01;0.947753;1.076753;#179;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0809085770519
geo020s08a0192v01;0.785025;0.914025;#213;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0861386050027
geo020s08a0194v01;0.702436;0.831436;#217;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.115587155516
geo020s08a0197v01;0.903041;1.032041;#220;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0813127229854
geo020s08a0201v01;0.835774;0.964774;#227;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0710565590583
geo020s08a0203v01;0.737069;0.866069;#230;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0681443176314
geo020s08a0215v01;0.784613;0.913613;#240;p>a;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0801481454864
geo020s08a0217v01;0.847427;0.976427;#244;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.112843690264
geo020s08a0219v01;0.881031;1.010031;#245;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.137334642333
geo020s08a0240v01;0.886368;1.015368;#273;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0975380728362
geo020s08a0250v01;0.700244;0.829244;#288;pa;new;geo020s08a0087v01;0.947635;1.076635;#93;p>a;s08;question;new;0.0988640827092
geo020s08a0008v01;0.809288;0.938288;#6;pa;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.115826969484
geo020s08a0023v01;0.756105;0.885105;#23;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0787941772221
geo020s08a0057v01;0.810292;0.939292;#52;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0902332774791
geo020s08a0059v01;0.809141;0.938141;#53;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0823266168687
geo020s08a0064v01;0.70452;0.83352;#61;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0876385576948
geo020s08a0068v01;0.873685;1.002685;#66;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0930627238916
geo020s08a0070v01;0.723302;0.852302;#69;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0830103764941
geo020s08a0082v01;0.672542;0.801542;#84;p>a;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.0973714194371
geo020s08a0084v01;0.680439;0.809439;#87;pa;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.130761346505
geo020s08a0086v01;0.604739;0.733739;#91;pa;new;geo020s08a0098v01;0.750093;0.879093;#104;p>a;s08;question;new;0.120805705828
